id,total_retweets,total_favorites,total_ids,total_available_ids,percentage_avai_ids
gossipcop-874574,7.0,37.0,112.0,97.0,0.8660714285714286
gossipcop-874707,0.0,1.0,30.0,26.0,0.8666666666666667
gossipcop-875452,,,,,
gossipcop-876248,0.0,3.0,49.0,45.00000000000001,0.9183673469387756
gossipcop-844186,1.0,1.0,66.0,52.0,0.7878787878787878
gossipcop-877853,1.0,0.0,12.0,12.0,1.0
gossipcop-878848,0.0,1.0,1.0,1.0,1.0
gossipcop-880319,0.0,1.0,71.0,68.0,0.9577464788732394
gossipcop-881715,1.0,4.0,48.0,46.0,0.9583333333333334
gossipcop-880059,0.0,1.0,40.0,37.0,0.925
gossipcop-884935,0.0,1.0,59.0,53.0,0.8983050847457628
gossipcop-886490,45.0,132.0,46.0,40.0,0.8695652173913043
gossipcop-892130,0.0,0.0,52.0,48.00000000000001,0.9230769230769232
gossipcop-892210,0.0,0.0,19.0,16.0,0.8421052631578947
gossipcop-892970,0.0,0.0,1.0,1.0,1.0
gossipcop-881535,12.0,85.0,76.0,68.0,0.8947368421052632
gossipcop-897618,1.0,5.0,66.0,58.0,0.8787878787878788
gossipcop-899552,0.0,0.0,55.0,50.00000000000001,0.9090909090909092
gossipcop-918535,0.0,2.0,29.0,28.0,0.9655172413793104
gossipcop-912255,0.0,2.0,55.0,53.0,0.9636363636363636
gossipcop-919794,0.0,3.0,57.0,53.0,0.9298245614035088
gossipcop-925378,21.0,154.0,78.0,71.0,0.9102564102564102
gossipcop-935198,0.0,0.0,47.0,40.0,0.851063829787234
gossipcop-927300,0.0,62.0,83.0,77.0,0.927710843373494
gossipcop-940724,0.0,0.0,44.0,38.0,0.8636363636363636
gossipcop-942201,0.0,0.0,15.0,15.0,1.0
gossipcop-950674,0.0,1.0,38.0,34.99999999999999,0.9210526315789472
gossipcop-949421,0.0,0.0,1.0,1.0,1.0
gossipcop-949908,29.0,248.0,52.0,44.0,0.8461538461538461
gossipcop-954902,0.0,4.0,38.0,34.99999999999999,0.9210526315789472
gossipcop-951047,0.0,0.0,41.0,39.0,0.951219512195122
gossipcop-925418,0.0,0.0,47.0,43.0,0.9148936170212766
gossipcop-897979,0.0,0.0,3.0,2.0,0.6666666666666666
gossipcop-863708,0.0,0.0,2.0,2.0,1.0
gossipcop-900832,0.0,0.0,19.0,15.0,0.7894736842105263
gossipcop-870238,22.0,111.0,71.0,68.0,0.9577464788732394
gossipcop-900927,2.0,7.0,30.0,25.0,0.8333333333333334
gossipcop-951373,3.0,13.0,23.0,20.0,0.8695652173913043
gossipcop-931771,0.0,1.0,45.0,41.00000000000001,0.9111111111111112
gossipcop-875305,0.0,0.0,24.0,21.0,0.875
gossipcop-887440,0.0,1.0,19.0,19.0,1.0
gossipcop-925712,26.0,77.0,34.0,24.0,0.7058823529411765
gossipcop-936945,0.0,0.0,8.0,6.0,0.75
gossipcop-887158,53.0,223.0,113.0,102.00000000000001,0.9026548672566372
gossipcop-952738,0.0,0.0,1.0,1.0,1.0
gossipcop-948353,5.0,54.0,64.0,59.0,0.921875
politifact15398,0.0,0.0,2.0,0.0,0.0
gossipcop-880509,8.0,99.0,100.0,87.0,0.87
gossipcop-933838,0.0,0.0,9.0,8.0,0.8888888888888888
gossipcop-905785,0.0,1.0,20.0,16.0,0.8
gossipcop-881051,4.0,2.0,78.0,71.0,0.9102564102564102
gossipcop-852858,175.0,505.0,120.0,106.0,0.8833333333333333
gossipcop-846885,3.0,2.0,67.0,52.0,0.7761194029850746
gossipcop-876417,0.0,21.0,54.0,49.0,0.9074074074074074
gossipcop-868918,0.0,1.0,50.0,48.0,0.96
gossipcop-868239,0.0,1.0,48.0,45.0,0.9375
gossipcop-857569,3.0,6.0,1.0,1.0,1.0
gossipcop-939171,0.0,4.0,79.0,69.0,0.8734177215189873
gossipcop-864243,0.0,1.0,31.0,29.0,0.935483870967742
gossipcop-863873,190.0,1320.0,24.0,21.0,0.875
gossipcop-883072,89.0,684.0,52.0,49.00000000000001,0.9423076923076924
gossipcop-848115,0.0,1.0,47.0,41.0,0.8723404255319149
gossipcop-951184,0.0,0.0,1.0,1.0,1.0
gossipcop-869223,2.0,4.0,30.0,27.0,0.9
gossipcop-886557,0.0,0.0,26.0,25.0,0.9615384615384616
gossipcop-905720,0.0,0.0,30.0,27.999999999999996,0.9333333333333332
gossipcop-932994,7.0,32.0,18.0,17.0,0.9444444444444444
gossipcop-897221,0.0,0.0,22.0,20.0,0.9090909090909092
gossipcop-875115,1.0,2.0,59.0,53.0,0.8983050847457628
gossipcop-870380,0.0,1.0,53.0,48.99999999999999,0.9245283018867924
gossipcop-899575,0.0,0.0,50.0,46.0,0.92
gossipcop-809485,0.0,0.0,63.0,61.00000000000001,0.9682539682539684
gossipcop-882088,0.0,0.0,70.0,65.0,0.9285714285714286
gossipcop-914691,7.0,72.0,128.0,100.0,0.78125
gossipcop-907872,0.0,0.0,12.0,12.0,1.0
gossipcop-849418,8.0,64.0,41.0,37.99999999999999,0.9268292682926828
gossipcop-909236,9.0,54.0,33.0,31.999999999999996,0.9696969696969696
gossipcop-877807,1.0,9.0,70.0,65.0,0.9285714285714286
gossipcop-856611,28.0,266.0,101.0,87.0,0.8613861386138614
gossipcop-865476,1.0,4.0,83.0,74.99999999999999,0.9036144578313252
gossipcop-901019,12.0,61.0,6.0,6.0,1.0
gossipcop-910361,1.0,1.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-870049,11.0,46.0,122.0,118.00000000000001,0.9672131147540984
gossipcop-883406,0.0,0.0,68.0,66.0,0.9705882352941176
gossipcop-912121,0.0,0.0,64.0,59.0,0.921875
gossipcop-847418,58.0,227.0,41.0,37.00000000000001,0.902439024390244
gossipcop-867238,1.0,12.0,101.0,89.0,0.8811881188118812
gossipcop-894485,,,,,
gossipcop-887287,0.0,0.0,30.0,21.0,0.7
gossipcop-847313,18.0,112.0,52.0,46.0,0.8846153846153846
gossipcop-902130,10.0,61.0,77.0,73.99999999999999,0.9610389610389608
gossipcop-843770,40.0,255.0,69.0,63.00000000000001,0.9130434782608696
gossipcop-911137,,,,,
gossipcop-907483,0.0,0.0,10.0,10.0,1.0
gossipcop-850251,0.0,10.0,106.0,92.0,0.8679245283018868
gossipcop-886551,,,,,
gossipcop-901052,0.0,2.0,40.0,38.0,0.95
gossipcop-883564,0.0,0.0,40.0,37.0,0.925
gossipcop-892659,1.0,0.0,28.0,24.0,0.8571428571428571
gossipcop-900274,0.0,0.0,57.0,53.0,0.9298245614035088
gossipcop-926579,0.0,0.0,59.0,56.0,0.9491525423728814
gossipcop-894420,0.0,4.0,36.0,21.0,0.5833333333333334
gossipcop-902838,0.0,0.0,46.0,44.0,0.9565217391304348
gossipcop-891595,33.0,202.0,24.0,23.0,0.9583333333333334
gossipcop-932172,0.0,2.0,50.0,47.0,0.94
gossipcop-896292,1.0,1.0,60.0,55.99999999999999,0.9333333333333332
gossipcop-900348,48.0,326.0,41.0,39.0,0.951219512195122
gossipcop-863735,1.0,2.0,108.0,98.0,0.9074074074074074
gossipcop-886742,2.0,22.0,63.0,58.0,0.9206349206349206
gossipcop-849175,,,,,
gossipcop-856782,3.0,1.0,79.0,62.0,0.7848101265822784
gossipcop-886954,0.0,0.0,55.0,50.00000000000001,0.9090909090909092
gossipcop-919628,0.0,0.0,62.0,61.00000000000001,0.9838709677419356
gossipcop-889212,1.0,0.0,45.0,43.0,0.9555555555555556
gossipcop-902416,0.0,1.0,59.0,54.0,0.9152542372881356
gossipcop-887205,14.0,141.0,72.0,64.0,0.8888888888888888
gossipcop-879022,0.0,1.0,53.0,51.0,0.9622641509433962
gossipcop-881106,0.0,0.0,1.0,1.0,1.0
gossipcop-852848,0.0,0.0,37.0,25.0,0.6756756756756757
gossipcop-909599,26.0,81.0,86.0,79.0,0.9186046511627908
gossipcop-856589,3.0,6.0,40.0,25.0,0.625
gossipcop-902207,,,,,
gossipcop-894292,43.0,297.0,44.0,40.0,0.9090909090909092
gossipcop-912961,0.0,0.0,4.0,1.0,0.25
gossipcop-891878,,,,,
gossipcop-849547,,,,,
gossipcop-872886,0.0,0.0,2.0,2.0,1.0
gossipcop-892336,,,,,
gossipcop-867797,0.0,2.0,74.0,64.0,0.8648648648648649
gossipcop-888592,,,,,
gossipcop-858167,0.0,2.0,93.0,85.99999999999999,0.9247311827956988
gossipcop-893342,211.0,941.0,82.0,73.0,0.8902439024390244
gossipcop-935246,0.0,0.0,22.0,18.0,0.8181818181818182
gossipcop-903107,1.0,3.0,72.0,65.0,0.9027777777777778
gossipcop-876701,39.0,225.0,89.0,73.0,0.8202247191011236
gossipcop-892738,0.0,0.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-936903,0.0,2.0,96.0,86.0,0.8958333333333334
gossipcop-876839,0.0,0.0,10.0,10.0,1.0
gossipcop-899484,19.0,27.0,62.0,58.0,0.935483870967742
gossipcop-873639,,,,,
gossipcop-906047,0.0,0.0,16.0,16.0,1.0
gossipcop-899226,0.0,1.0,69.0,63.00000000000001,0.9130434782608696
gossipcop-914391,9.0,45.0,56.0,53.0,0.9464285714285714
gossipcop-858887,1.0,7.0,81.0,71.0,0.8765432098765432
gossipcop-906596,3.0,8.0,62.0,57.0,0.9193548387096774
gossipcop-883327,2.0,0.0,20.0,19.0,0.95
gossipcop-882143,0.0,11.0,30.0,26.0,0.8666666666666667
gossipcop-871680,8.0,16.0,122.0,107.0,0.8770491803278688
gossipcop-940453,0.0,0.0,12.0,11.0,0.9166666666666666
gossipcop-869765,0.0,0.0,71.0,68.99999999999999,0.9718309859154928
gossipcop-879597,31.0,0.0,58.0,55.00000000000001,0.9482758620689656
gossipcop-893570,0.0,0.0,73.0,68.0,0.9315068493150684
gossipcop-912116,1.0,0.0,62.0,55.0,0.8870967741935484
gossipcop-875951,780.0,2227.0,49.0,45.00000000000001,0.9183673469387756
gossipcop-876594,0.0,22.0,70.0,62.0,0.8857142857142857
gossipcop-870606,1.0,4.0,48.0,43.0,0.8958333333333334
gossipcop-919769,0.0,0.0,2.0,2.0,1.0
gossipcop-845748,0.0,0.0,2.0,2.0,1.0
gossipcop-888232,0.0,0.0,2.0,2.0,1.0
gossipcop-868894,0.0,0.0,24.0,21.0,0.875
gossipcop-884877,,,,,
gossipcop-941896,2.0,1.0,32.0,25.0,0.78125
gossipcop-855420,1.0,3.0,55.0,50.00000000000001,0.9090909090909092
gossipcop-857650,0.0,0.0,2.0,2.0,1.0
gossipcop-923334,0.0,2.0,51.0,47.99999999999999,0.9411764705882352
gossipcop-941589,0.0,0.0,15.0,12.0,0.8
gossipcop-864987,2.0,5.0,100.0,88.0,0.88
gossipcop-908185,0.0,0.0,54.0,47.0,0.8703703703703703
gossipcop-907302,0.0,0.0,9.0,6.0,0.6666666666666666
gossipcop-847277,50.0,253.0,52.0,45.0,0.8653846153846154
gossipcop-885356,30.0,64.0,21.0,19.0,0.9047619047619048
gossipcop-931158,0.0,0.0,11.0,10.0,0.9090909090909092
gossipcop-925384,0.0,0.0,80.0,71.0,0.8875
gossipcop-878046,2.0,3.0,42.0,39.0,0.9285714285714286
gossipcop-898557,0.0,0.0,49.0,44.0,0.8979591836734694
gossipcop-884136,0.0,2.0,18.0,13.0,0.7222222222222222
gossipcop-924296,0.0,1.0,82.0,72.0,0.8780487804878049
gossipcop-861103,26.0,115.0,2.0,2.0,1.0
gossipcop-937819,0.0,0.0,46.0,40.0,0.8695652173913043
gossipcop-847801,0.0,0.0,39.0,36.00000000000001,0.9230769230769232
gossipcop-910216,0.0,0.0,19.0,18.0,0.9473684210526316
gossipcop-866623,1.0,1.0,64.0,57.0,0.890625
gossipcop-876767,0.0,0.0,7.0,5.0,0.7142857142857143
gossipcop-903671,5.0,35.0,168.0,152.0,0.9047619047619048
gossipcop-841818,,,,,
gossipcop-893803,0.0,0.0,12.0,12.0,1.0
gossipcop-867162,0.0,0.0,1.0,1.0,1.0
gossipcop-861059,0.0,0.0,1.0,1.0,1.0
gossipcop-906557,0.0,2.0,27.0,24.0,0.8888888888888888
politifact14270,188.0,297.0,280.0,250.0,0.8928571428571429
gossipcop-876968,86.0,309.0,84.0,61.0,0.7261904761904762
gossipcop-898684,0.0,0.0,1.0,1.0,1.0
gossipcop-926446,2.0,7.0,45.0,38.0,0.8444444444444444
gossipcop-843987,7.0,18.0,72.0,58.0,0.8055555555555556
gossipcop-878712,75.0,197.0,63.0,55.0,0.873015873015873
gossipcop-842043,1.0,2.0,5.0,5.0,1.0
gossipcop-946631,3.0,7.0,57.0,47.0,0.8245614035087719
gossipcop-943170,9.0,45.0,66.0,60.00000000000001,0.9090909090909092
gossipcop-907697,0.0,2.0,115.0,111.0,0.9652173913043478
gossipcop-910149,0.0,0.0,14.0,11.0,0.7857142857142857
gossipcop-877658,0.0,0.0,68.0,65.0,0.9558823529411764
gossipcop-903210,0.0,0.0,1.0,1.0,1.0
gossipcop-884775,0.0,0.0,45.0,43.0,0.9555555555555556
gossipcop-848398,2.0,1.0,62.0,57.0,0.9193548387096774
gossipcop-907200,0.0,3.0,19.0,18.0,0.9473684210526316
gossipcop-918554,111.0,731.0,2.0,2.0,1.0
gossipcop-849245,1.0,11.0,53.0,41.0,0.7735849056603774
gossipcop-922888,1.0,2.0,58.0,54.00000000000001,0.9310344827586208
gossipcop-926809,0.0,0.0,14.0,13.0,0.9285714285714286
gossipcop-855264,1.0,0.0,1.0,1.0,1.0
gossipcop-948028,47.0,314.0,16.0,15.0,0.9375
gossipcop-948499,197.0,868.0,87.0,81.00000000000001,0.9310344827586208
gossipcop-871166,0.0,3.0,47.0,43.0,0.9148936170212766
gossipcop-948038,0.0,0.0,1.0,1.0,1.0
gossipcop-909331,,,,,
gossipcop-858411,0.0,0.0,1.0,1.0,1.0
gossipcop-865943,1.0,3.0,77.0,70.0,0.9090909090909092
gossipcop-900458,0.0,1.0,14.0,13.0,0.9285714285714286
gossipcop-884570,18.0,94.0,65.0,62.000000000000014,0.953846153846154
gossipcop-852640,1.0,0.0,48.0,39.0,0.8125
gossipcop-897802,0.0,15.0,80.0,77.0,0.9625
gossipcop-902735,0.0,3.0,28.0,26.0,0.9285714285714286
gossipcop-868871,,,,,
gossipcop-881172,31.0,187.0,53.0,50.0,0.9433962264150944
gossipcop-897473,0.0,0.0,3.0,3.0,1.0
gossipcop-842410,1.0,3.0,62.0,55.99999999999999,0.9032258064516128
gossipcop-902276,4.0,40.0,67.0,61.0,0.9104477611940298
gossipcop-859880,0.0,0.0,1.0,1.0,1.0
gossipcop-893528,0.0,1.0,21.0,18.0,0.8571428571428571
gossipcop-884665,112.0,512.0,102.0,92.99999999999999,0.9117647058823528
gossipcop-901159,47.0,356.0,40.0,29.0,0.725
gossipcop-912482,0.0,2.0,20.0,19.0,0.95
gossipcop-893891,0.0,0.0,23.0,17.0,0.7391304347826086
gossipcop-892305,1.0,0.0,64.0,59.0,0.921875
gossipcop-841964,5.0,40.0,77.0,68.0,0.8831168831168831
gossipcop-947919,0.0,0.0,54.0,49.0,0.9074074074074074
gossipcop-899807,5.0,15.0,24.0,22.0,0.9166666666666666
gossipcop-874282,82.0,366.0,4.0,4.0,1.0
gossipcop-917801,8.0,37.0,103.0,94.0,0.912621359223301
gossipcop-846566,71.0,269.0,42.0,38.0,0.9047619047619048
gossipcop-898717,0.0,0.0,3.0,0.0,0.0
gossipcop-866127,109.0,514.0,80.0,76.0,0.95
gossipcop-903806,0.0,0.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-852452,6.0,6.0,84.0,64.0,0.7619047619047619
politifact15416,588.0,473.0,110.0,97.0,0.8818181818181818
gossipcop-953618,0.0,1.0,15.0,11.0,0.7333333333333333
gossipcop-874112,0.0,6.0,101.0,85.0,0.8415841584158416
gossipcop-909089,1.0,1.0,53.0,50.0,0.9433962264150944
gossipcop-903827,0.0,0.0,3.0,0.0,0.0
gossipcop-890072,0.0,2.0,67.0,62.0,0.9253731343283582
gossipcop-866356,0.0,1.0,111.0,103.99999999999999,0.9369369369369368
gossipcop-928556,0.0,1.0,42.0,36.0,0.8571428571428571
gossipcop-928837,0.0,0.0,38.0,31.0,0.8157894736842105
gossipcop-938614,0.0,0.0,23.0,17.0,0.7391304347826086
gossipcop-940848,0.0,4.0,85.0,74.0,0.8705882352941177
gossipcop-888546,0.0,1.0,63.0,56.0,0.8888888888888888
gossipcop-904099,0.0,0.0,49.0,45.00000000000001,0.9183673469387756
gossipcop-906007,9.0,44.0,28.0,25.0,0.8928571428571429
gossipcop-846399,0.0,4.0,51.0,43.0,0.8431372549019608
gossipcop-920464,52.0,294.0,45.0,41.99999999999999,0.9333333333333332
gossipcop-898322,0.0,0.0,30.0,27.999999999999996,0.9333333333333332
gossipcop-851322,1.0,2.0,36.0,34.0,0.9444444444444444
gossipcop-909484,0.0,0.0,21.0,19.0,0.9047619047619048
gossipcop-953891,0.0,1.0,113.0,100.0,0.8849557522123894
gossipcop-928799,10.0,20.0,25.0,24.0,0.96
gossipcop-888324,0.0,0.0,1.0,1.0,1.0
gossipcop-899542,,,,,
gossipcop-869261,0.0,3.0,14.0,13.0,0.9285714285714286
gossipcop-888009,49.0,317.0,67.0,62.0,0.9253731343283582
gossipcop-863256,2.0,3.0,80.0,71.0,0.8875
gossipcop-862334,1.0,1.0,17.0,17.0,1.0
gossipcop-851298,,,,,
gossipcop-843384,3.0,3.0,55.0,51.0,0.9272727272727272
gossipcop-881107,1.0,0.0,26.0,23.0,0.8846153846153846
gossipcop-856170,1.0,0.0,104.0,87.0,0.8365384615384616
gossipcop-927338,0.0,0.0,2.0,2.0,1.0
gossipcop-850852,22.0,193.0,69.0,57.0,0.8260869565217391
gossipcop-863178,0.0,0.0,64.0,60.0,0.9375
gossipcop-860793,0.0,2.0,63.0,58.0,0.9206349206349206
gossipcop-864984,45.0,349.0,81.0,76.0,0.9382716049382716
gossipcop-869481,15.0,129.0,65.0,58.99999999999999,0.9076923076923076
gossipcop-865533,3.0,4.0,60.0,55.99999999999999,0.9333333333333332
gossipcop-874450,0.0,0.0,17.0,14.0,0.8235294117647058
gossipcop-851580,2.0,2.0,127.0,117.00000000000001,0.9212598425196852
gossipcop-865731,0.0,0.0,81.0,70.0,0.8641975308641975
gossipcop-864751,1.0,1.0,67.0,61.0,0.9104477611940298
gossipcop-864627,1.0,6.0,98.0,84.0,0.8571428571428571
gossipcop-942205,0.0,0.0,37.0,34.00000000000001,0.9189189189189192
gossipcop-916405,0.0,0.0,31.0,29.0,0.935483870967742
gossipcop-936962,0.0,2.0,24.0,20.0,0.8333333333333334
gossipcop-894421,1.0,1.0,53.0,50.0,0.9433962264150944
gossipcop-916611,0.0,2.0,95.0,81.0,0.8526315789473684
gossipcop-846841,0.0,1.0,45.0,39.0,0.8666666666666667
gossipcop-901271,0.0,1.0,87.0,73.0,0.8390804597701149
gossipcop-949471,0.0,0.0,42.0,38.0,0.9047619047619048
gossipcop-916546,0.0,0.0,51.0,49.0,0.9607843137254902
gossipcop-928038,1.0,1.0,49.0,45.00000000000001,0.9183673469387756
gossipcop-910835,0.0,0.0,34.0,28.0,0.8235294117647058
gossipcop-909632,0.0,2.0,46.0,32.0,0.6956521739130435
gossipcop-898799,3.0,2.0,38.0,32.0,0.8421052631578947
gossipcop-861505,0.0,1.0,45.0,41.00000000000001,0.9111111111111112
gossipcop-849678,0.0,0.0,61.0,57.0,0.9344262295081968
gossipcop-895718,0.0,0.0,46.0,42.0,0.9130434782608696
gossipcop-899423,0.0,0.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-880686,0.0,0.0,10.0,8.0,0.8
gossipcop-871519,2.0,3.0,29.0,24.0,0.8275862068965517
gossipcop-951347,0.0,0.0,11.0,9.0,0.8181818181818182
gossipcop-854908,1.0,2.0,52.0,47.00000000000001,0.903846153846154
gossipcop-878984,62.0,38.0,94.0,80.0,0.851063829787234
gossipcop-919455,0.0,1.0,59.0,54.0,0.9152542372881356
gossipcop-679264,15.0,77.0,22.0,22.0,1.0
gossipcop-907300,,,,,
gossipcop-884516,0.0,2.0,25.0,24.0,0.96
gossipcop-882673,0.0,0.0,1.0,1.0,1.0
gossipcop-894167,0.0,0.0,17.0,17.0,1.0
gossipcop-936700,2.0,2.0,41.0,39.0,0.951219512195122
gossipcop-865467,14.0,19.0,101.0,94.00000000000001,0.9306930693069309
politifact14474,103.0,182.0,96.0,87.0,0.90625
gossipcop-894464,57.0,156.0,84.0,77.0,0.9166666666666666
gossipcop-851414,3.0,0.0,47.0,37.0,0.7872340425531915
gossipcop-867642,0.0,1.0,42.0,36.0,0.8571428571428571
gossipcop-906260,0.0,0.0,1.0,1.0,1.0
politifact15135,2812.0,1621.0,722.0,561.0,0.7770083102493075
gossipcop-892278,20.0,28.0,40.0,36.0,0.9
gossipcop-933929,0.0,1.0,16.0,14.0,0.875
gossipcop-886697,,,,,
gossipcop-900488,,,,,
gossipcop-864147,,,,,
gossipcop-916707,0.0,0.0,34.0,31.999999999999996,0.9411764705882352
gossipcop-889036,0.0,1.0,35.0,32.0,0.9142857142857144
gossipcop-921710,0.0,0.0,42.0,39.0,0.9285714285714286
gossipcop-927654,1.0,2.0,52.0,47.00000000000001,0.903846153846154
gossipcop-845607,0.0,0.0,3.0,2.0,0.6666666666666666
gossipcop-878828,1.0,0.0,35.0,30.0,0.8571428571428571
gossipcop-896840,133.0,5.0,44.0,41.0,0.9318181818181818
gossipcop-922808,,,,,
gossipcop-889317,0.0,0.0,20.0,19.0,0.95
gossipcop-864131,165.0,408.0,31.0,27.999999999999996,0.9032258064516128
gossipcop-861504,0.0,0.0,12.0,12.0,1.0
gossipcop-849377,20.0,83.0,59.0,53.0,0.8983050847457628
gossipcop-852166,11.0,53.0,77.0,29.0,0.37662337662337664
gossipcop-941383,6.0,0.0,25.0,19.0,0.76
gossipcop-861538,20.0,141.0,70.0,67.0,0.9571428571428572
gossipcop-899230,0.0,0.0,51.0,47.99999999999999,0.9411764705882352
gossipcop-846989,4.0,8.0,85.0,69.0,0.8117647058823529
gossipcop-852426,0.0,1.0,33.0,28.0,0.8484848484848485
gossipcop-898765,0.0,1.0,56.0,49.0,0.875
gossipcop-900239,1.0,0.0,20.0,18.0,0.9
gossipcop-907428,0.0,0.0,51.0,47.0,0.9215686274509804
gossipcop-955157,0.0,0.0,14.0,12.0,0.8571428571428571
gossipcop-874670,2.0,4.0,77.0,72.99999999999999,0.9480519480519479
gossipcop-937824,0.0,1.0,34.0,24.0,0.7058823529411765
gossipcop-900856,914.0,7329.0,378.0,332.0,0.8783068783068783
gossipcop-903868,0.0,0.0,1.0,1.0,1.0
gossipcop-890025,0.0,0.0,82.0,75.0,0.9146341463414634
gossipcop-858264,1.0,1.0,76.0,60.0,0.7894736842105263
gossipcop-882947,0.0,0.0,16.0,13.0,0.8125
gossipcop-892024,0.0,0.0,1.0,1.0,1.0
gossipcop-848213,10.0,44.0,63.0,57.0,0.9047619047619048
gossipcop-858290,8.0,144.0,114.0,111.0,0.9736842105263158
gossipcop-859180,1.0,9.0,80.0,73.0,0.9125
gossipcop-863229,13.0,80.0,61.0,57.0,0.9344262295081968
gossipcop-863690,0.0,0.0,60.0,55.99999999999999,0.9333333333333332
gossipcop-864888,1.0,2.0,81.0,75.00000000000001,0.925925925925926
gossipcop-867453,21.0,108.0,46.0,42.0,0.9130434782608696
gossipcop-869450,0.0,0.0,52.0,47.00000000000001,0.903846153846154
gossipcop-873934,16.0,53.0,45.0,41.00000000000001,0.9111111111111112
gossipcop-858805,0.0,1.0,28.0,25.0,0.8928571428571429
gossipcop-860239,20.0,102.0,92.0,86.0,0.9347826086956522
gossipcop-947470,,,,,
gossipcop-873071,10.0,58.0,87.0,84.0,0.9655172413793104
gossipcop-895322,8.0,10.0,67.0,59.0,0.8805970149253731
gossipcop-893875,0.0,0.0,45.0,43.99999999999999,0.9777777777777776
gossipcop-910442,0.0,0.0,1.0,1.0,1.0
gossipcop-871346,1.0,1.0,24.0,23.0,0.9583333333333334
gossipcop-918938,16.0,70.0,49.0,40.0,0.8163265306122449
gossipcop-884273,,,,,
gossipcop-894672,0.0,5.0,51.0,49.0,0.9607843137254902
gossipcop-874846,,,,,
gossipcop-863097,17.0,92.0,115.0,108.99999999999999,0.9478260869565216
gossipcop-870456,36.0,199.0,49.0,43.0,0.8775510204081632
gossipcop-879499,0.0,3.0,49.0,45.00000000000001,0.9183673469387756
gossipcop-859887,0.0,0.0,74.0,65.0,0.8783783783783784
gossipcop-868242,0.0,2.0,69.0,61.0,0.8840579710144928
gossipcop-895330,0.0,0.0,1.0,1.0,1.0
gossipcop-943600,2.0,7.0,80.0,77.0,0.9625
gossipcop-874217,0.0,0.0,1.0,0.0,0.0
gossipcop-887474,2.0,8.0,51.0,47.99999999999999,0.9411764705882352
gossipcop-873617,0.0,0.0,58.0,51.0,0.8793103448275862
gossipcop-924667,0.0,0.0,54.0,47.0,0.8703703703703703
gossipcop-858463,3.0,1.0,15.0,15.0,1.0
gossipcop-879774,0.0,0.0,34.0,27.0,0.7941176470588235
gossipcop-906884,6.0,15.0,65.0,55.0,0.8461538461538461
gossipcop-951568,0.0,2.0,43.0,37.0,0.8604651162790697
gossipcop-866338,0.0,0.0,1.0,1.0,1.0
gossipcop-884352,1.0,2.0,4.0,4.0,1.0
gossipcop-902091,27.0,374.0,109.0,95.0,0.8715596330275229
gossipcop-904632,688.0,3391.0,277.0,250.00000000000003,0.9025270758122744
gossipcop-913324,0.0,1.0,16.0,15.0,0.9375
gossipcop-881140,1.0,6.0,66.0,57.0,0.8636363636363636
gossipcop-915959,68.0,631.0,57.0,44.0,0.7719298245614035
gossipcop-916615,0.0,0.0,1.0,1.0,1.0
gossipcop-925472,50.0,330.0,83.0,66.0,0.7951807228915663
gossipcop-927927,0.0,1.0,48.0,43.0,0.8958333333333334
gossipcop-903202,0.0,7.0,72.0,61.0,0.8472222222222222
gossipcop-937975,1.0,3.0,35.0,32.0,0.9142857142857144
gossipcop-903600,48.0,440.0,49.0,44.0,0.8979591836734694
gossipcop-917666,,,,,
gossipcop-922022,25.0,208.0,46.0,42.0,0.9130434782608696
gossipcop-844189,61.0,230.0,79.0,71.0,0.8987341772151899
gossipcop-898268,0.0,7.0,23.0,22.0,0.9565217391304348
gossipcop-955985,0.0,1.0,15.0,15.0,1.0
gossipcop-865061,10.0,30.0,65.0,53.0,0.8153846153846154
gossipcop-872157,12.0,58.0,35.0,31.0,0.8857142857142857
gossipcop-862789,0.0,0.0,34.0,25.0,0.7352941176470589
gossipcop-950932,0.0,2.0,53.0,48.0,0.9056603773584906
gossipcop-877211,,,,,
gossipcop-945482,0.0,0.0,47.0,41.0,0.8723404255319149
gossipcop-915133,7.0,39.0,101.0,99.0,0.9801980198019802
gossipcop-920702,0.0,2.0,69.0,60.0,0.8695652173913043
gossipcop-881032,3.0,15.0,26.0,23.0,0.8846153846153846
gossipcop-884541,1.0,3.0,51.0,47.99999999999999,0.9411764705882352
gossipcop-852454,0.0,1.0,36.0,33.0,0.9166666666666666
gossipcop-946700,0.0,1.0,67.0,61.0,0.9104477611940298
gossipcop-955221,0.0,0.0,10.0,8.0,0.8
gossipcop-926697,2.0,1.0,73.0,68.0,0.9315068493150684
politifact13711,642.0,333.0,828.0,715.0,0.8635265700483091
gossipcop-852500,0.0,0.0,19.0,16.0,0.8421052631578947
gossipcop-885135,0.0,0.0,2.0,2.0,1.0
gossipcop-857662,1.0,5.0,88.0,81.0,0.9204545454545454
gossipcop-869516,35.0,146.0,24.0,24.0,1.0
gossipcop-933415,0.0,6.0,8.0,8.0,1.0
gossipcop-922282,0.0,0.0,83.0,74.99999999999999,0.9036144578313252
gossipcop-866366,78.0,260.0,64.0,57.0,0.890625
gossipcop-886223,1.0,12.0,72.0,65.0,0.9027777777777778
